objid,ra,dec,u,g,r,i,photometric_z,specObjID,redshift,redshift_error,class,spec_z,zmag,u_g,g_r,r_i,i_z,r_mag
1237665128554364996,213.372547247077,31.7843080538783,20.04467,18.6196,17.67925,17.23528,16.97013,2392677278564771840,0.1663973,1.435151e-05,GALAXY,0.1663973,16.97013,1.4250700000000016,0.9403499999999987,0.4439700000000002,0.26514999999999844,17.67925
1237665331460767868,179.025567237788,33.3881124444634,20.21433,17.93773,16.75415,16.2285,15.88107,5232138325264191488,0.1664037,2.150333e-05,GALAXY,0.1664037,15.88107,2.276600000000002,1.1835799999999992,0.5256499999999988,0.347430000000001,16.75415
1237654602098802806,146.552497070399,4.47430181947972,20.09649,18.44866,17.32197,16.79715,16.49924,642985092427311104,0.1664076,1.540285e-05,GALAXY,0.1664076,16.49924,1.647829999999999,1.12669,0.5248200000000018,0.2979099999999981,17.32197
1237667915960680528,193.420600290585,20.0741515118978,19.59729,17.84529,16.77255,16.29084,15.94983,2944346254227826688,0.1664149,2.575688e-05,GALAXY,0.1664149,15.94983,1.7520000000000024,1.0727399999999996,0.48170999999999964,0.3410099999999989,16.77255
1237678907856912568,1.51151616530672,10.8824323002567,22.19167,19.81547,18.6081,18.03869,17.61971,6882767522111967232,0.1664151,3.914117e-05,GALAXY,0.1664151,17.61971,2.376199999999997,1.207370000000001,0.5694100000000013,0.4189799999999977,18.6081
1237668586503799006,162.096798221434,16.8856473650022,21.0747,18.93654,17.78201,17.27638,16.91117,2792387414474123264,0.1664173,3.233639e-05,GALAXY,0.1664173,16.91117,2.138159999999999,1.1545300000000012,0.50563,0.36521000000000114,17.78201
1237665441520222391,206.363244421444,28.035099445059,20.11782,18.71171,17.77428,17.29949,16.98066,2270970132077504512,0.1664288,2.410789e-05,GALAXY,0.1664288,16.98066,1.4061099999999982,0.9374299999999991,0.47479000000000227,0.3188299999999984,17.77428
1237657628438888703,133.735585107551,38.1727521839595,19.99401,18.20049,17.09223,16.60649,16.24408,1348884208268896256,0.1664328,2.125327e-05,GALAXY,0.1664328,16.24408,1.793520000000001,1.1082599999999978,0.48573999999999984,0.36241000000000057,17.09223
1237662498927411390,226.940218146346,43.1727583071205,20.50808,18.3909,17.17961,16.70551,16.37345,1888204565333960704,0.1664393,2.891619e-05,GALAXY,0.1664393,16.37345,2.117180000000001,1.2112899999999982,0.47409999999999997,0.332060000000002,17.17961
1237679440422895692,29.7793267218234,-5.806903201982,20.20017,18.10138,16.92426,16.4513,16.08576,7939870442017542144,0.1664494,2.411386e-05,GALAXY,0.1664494,16.08576,2.098790000000001,1.1771199999999986,0.4729600000000005,0.3655399999999993,16.92426
1237679317479915671,2.83225591959172,9.13407027602856,22.19623,19.23734,17.83432,17.25653,16.8744,5105104879019642880,0.1664552,2.99884e-05,GALAXY,0.1664552,16.8744,2.9588900000000002,1.403019999999998,0.5777900000000002,0.3821300000000001,17.83432
1237662224624517476,238.394718766594,26.2448478769308,20.6211,18.73996,17.53759,16.99734,16.64427,1863440546110924800,0.1664626,2.94032e-05,GALAXY,0.1664626,16.64427,1.8811399999999985,1.2023699999999984,0.5402500000000003,0.35307000000000244,17.53759
1237667448885936245,206.650259381046,24.6994563928761,20.38794,18.13118,16.96737,16.48773,16.14828,2381357252238927872,0.1664637,2.910642e-05,GALAXY,0.1664637,16.14828,2.25676,1.1638100000000016,0.47963999999999984,0.33944999999999936,16.96737
1237665226772578357,195.681770370577,31.8544262054635,20.78911,18.82573,17.66709,17.18299,16.83483,2284560651340769280,0.1664638,3.111325e-05,GALAXY,0.1664638,16.83483,1.9633800000000008,1.1586399999999983,0.48410000000000153,0.34816,17.66709
1237668298746953794,199.524800780519,19.9558375117577,20.23209,18.49078,17.43867,16.95992,16.64072,2947761612607481856,0.1664675,2.566995e-05,GALAXY,0.1664675,16.64072,1.7413099999999986,1.0521100000000025,0.478749999999998,0.3191999999999986,17.43867
1237656906344956263,336.894631544533,-0.90659618333172,21.99231,20.12698,18.98881,18.45626,18.08803,1166501341162399744,0.1664711,3.486365e-05,GALAXY,0.1664711,18.08803,1.8653300000000002,1.1381699999999988,0.5325500000000005,0.3682300000000005,18.98881
1237660635465908318,180.377977655335,47.2226750443635,19.8325,18.4222,17.4144,16.93833,16.61956,1628058463793866752,0.1664755,3.076123e-05,GALAXY,0.1664755,16.61956,1.4102999999999994,1.0077999999999996,0.47607,0.31877000000000066,17.4144
1237655374112424336,252.173892536111,36.3891677949277,20.2949,18.77012,17.83892,17.37542,17.05169,922233835033225216,0.1664827,3.863492e-05,GALAXY,0.1664827,17.05169,1.5247799999999998,0.9311999999999969,0.46350000000000335,0.32372999999999763,17.83892
1237661362911314093,211.249879235409,45.3009887562329,19.99764,18.44981,17.4876,17.03844,16.76513,1651820010168936448,0.1664859,1.878405e-05,GALAXY,0.1664859,16.76513,1.5478300000000011,0.9622099999999989,0.4491599999999991,0.27331000000000216,17.4876
1237660765908042062,122.32837253281,25.8712535219748,18.81495,17.7183,16.98954,16.58702,16.36033,1356874084406814720,0.1664919,1.193835e-05,GALAXY,0.1664919,16.36033,1.0966500000000003,0.7287599999999976,0.40252000000000265,0.22668999999999784,16.98954
1237654389488549964,114.786408337876,31.4227863203261,23.78427,20.63754,19.79841,19.1063,19.0062,5008154336276271104,0.1665035,3.314758e-05,GALAXY,0.1665035,19.0062,3.146729999999998,0.8391300000000008,0.6921099999999996,0.10010000000000119,19.79841
1237661850393641010,178.432616008014,44.3020976369945,20.08139,18.3008,17.1471,16.6858,16.33591,1540264384528410624,0.1665046,3.599413e-05,GALAXY,0.1665046,16.33591,1.7805900000000001,1.1537000000000006,0.4612999999999978,0.34989000000000203,17.1471
1237665549424066695,208.84860319853,25.4767680911752,20.60308,18.53998,17.56309,17.15052,16.88847,2385888069090830336,0.1665148,3.356452e-05,GALAXY,0.1665148,16.88847,2.0630999999999986,0.9768900000000009,0.41256999999999877,0.26204999999999856,17.56309
1237671123224297634,136.461033538602,11.0967065947072,20.19034,18.39929,17.15615,16.59554,16.14772,2900353412950419456,0.1665253,3.793279e-05,GALAXY,0.1665253,16.14772,1.7910499999999985,1.2431400000000004,0.5606100000000005,0.4478200000000001,17.15615
1237674288070001316,115.720491084888,31.6242507060087,21.00701,18.97928,17.74069,17.18937,16.81066,850096248605140992,0.1665302,4.990202e-05,GALAXY,0.1665302,16.81066,2.027730000000002,1.2385899999999985,0.5513200000000005,0.37871000000000166,17.74069
1237661949731799298,217.901916406211,10.4882276254771,19.8298,17.87803,16.68655,16.15317,15.79196,6153117858148929536,0.1665426,2.408431e-05,GALAXY,0.1665426,15.79196,1.9517699999999998,1.1914799999999985,0.5333800000000011,0.3612099999999998,16.68655
1237651538709577846,169.265964740708,66.644028603794,21.0374,18.71158,17.50954,17.02515,16.6603,552893852655052800,0.1665549,2.524304e-05,GALAXY,0.1665549,16.6603,2.32582,1.2020400000000002,0.4843900000000012,0.36485000000000056,17.50954
1237661950815830215,241.416691802518,7.74772461248826,21.02386,18.72441,17.52552,17.03569,16.69039,1947894308698875904,0.1665561,3.947561e-05,GALAXY,0.1665561,16.69039,2.29945,1.1988899999999987,0.4898300000000013,0.34529999999999816,17.52552
1237658201276154156,136.912710099579,39.3285570307802,19.45593,17.88673,16.84952,16.37629,16.04475,1055085356115847168,0.1665579,3.094256e-05,GALAXY,0.1665579,16.04475,1.5691999999999986,1.0372100000000017,0.4732299999999974,0.3315400000000004,16.84952
1237671992953602321,207.889437849981,-1.29914387001569,20.89227,18.84141,17.70327,17.21519,16.86025,1029172341185210368,0.1665601,3.713334e-05,GALAXY,0.1665601,16.86025,2.05086,1.13814,0.48808000000000007,0.35493999999999915,17.70327
1237662194527502452,188.077208304544,42.4328706055462,20.03284,18.58907,17.70515,17.26734,16.97268,1637165993652414464,0.166562,2.381392e-05,GALAXY,0.166562,16.97268,1.4437700000000007,0.8839199999999998,0.4378099999999989,0.29466000000000037,17.70515
1237655108916478025,192.496205722523,60.2769805959274,20.68111,18.71762,17.55478,17.08464,16.76801,1077593178585982976,0.166565,3.257521e-05,GALAXY,0.166565,16.76801,1.9634900000000002,1.1628399999999992,0.47014000000000067,0.31662999999999997,17.55478
1237658203436744779,181.492092657343,48.9583298719765,19.97967,17.81681,16.55252,16.06983,15.7433,1091031410438858752,0.1665653,4.059446e-05,GALAXY,0.1665653,15.7433,2.1628599999999985,1.264289999999999,0.4826900000000016,0.32653,16.55252
1237661852003008637,174.303983256677,45.3416375469976,20.65001,18.44126,17.24825,16.70525,16.38455,1538154696240293888,0.1665722,3.133732e-05,GALAXY,0.1665722,16.38455,2.208750000000002,1.193010000000001,0.5429999999999993,0.32069999999999865,17.24825
1237651067892859031,200.682728677511,65.4489375266477,20.53974,18.7608,17.6333,17.17479,16.84347,558512907600553984,0.1665722,4.805921e-05,GALAXY,0.1665722,16.84347,1.7789399999999986,1.1275000000000013,0.45850999999999686,0.3313200000000016,17.6333
1237661949733634269,222.011851988947,9.88237694152229,20.09489,18.12421,16.90621,16.43261,16.0802,1928732300447606784,0.1665736,2.769428e-05,GALAXY,0.1665736,16.0802,1.970679999999998,1.218,0.47360000000000113,0.352409999999999,16.90621
1237671123231178930,152.269603653242,14.0250099238611,20.64767,18.1451,16.84434,16.37938,15.99496,6001083437775343616,0.1665771,2.756e-05,GALAXY,0.1665771,15.99496,2.502570000000002,1.3007600000000004,0.4649599999999978,0.38442000000000043,16.84434
1237661813347319972,182.046966208359,12.9034033290577,19.69887,17.7717,16.53935,16.07231,15.74604,1813985056541140992,0.1665854,3.091687e-05,GALAXY,0.1665854,15.74604,1.9271700000000003,1.2323500000000003,0.46703999999999724,0.32627000000000095,16.53935
1237655464841969769,182.488030957485,62.4891049090808,20.51663,18.3383,17.14268,16.68834,16.27886,877140663030802432,0.1665864,3.052262e-05,GALAXY,0.1665864,16.27886,2.178329999999999,1.1956200000000017,0.4543399999999984,0.4094799999999985,17.14268
1237662696505606499,248.901830904202,17.6738398554819,20.43969,18.61407,17.42472,16.90947,16.51208,2485017009868269568,0.1665881,3.053646e-05,GALAXY,0.1665881,16.51208,1.8256199999999971,1.189350000000001,0.5152500000000018,0.3973899999999979,17.42472
1237652900236230846,57.650617191726,-6.35191192895901,21.05567,20.01695,19.33892,18.86501,18.8179,1839757336768440320,0.1665933,7.959386e-06,GALAXY,0.1665933,18.8179,1.0387199999999979,0.6780299999999997,0.47391000000000005,0.047109999999999985,19.33892
1237662336791674992,239.322688053294,32.661470913617,20.07092,18.13095,16.91454,16.4045,16.03008,1580898481655015424,0.1665934,2.81574e-05,GALAXY,0.1665934,16.03008,1.9399700000000024,1.2164099999999998,0.51004,0.3744199999999971,16.91454
1237662306190098658,216.447476690355,37.6080352269081,20.33488,18.5129,17.34473,16.86902,16.48235,1554918675587295232,0.1665935,3.998375e-05,GALAXY,0.1665935,16.48235,1.82198,1.16817,0.4757099999999994,0.38666999999999874,17.34473
1237651539794591932,228.919098503998,60.9844987609198,20.20619,18.50235,17.47612,17.0603,16.69477,687935597796419584,0.1666006,3.308919e-05,GALAXY,0.1666006,16.69477,1.7038399999999996,1.0262299999999982,0.4158200000000001,0.36553000000000324,17.47612
1237667255625515231,182.633688637479,31.1783756647862,21.01817,18.88365,17.7255,17.25093,16.91084,2508659263006599168,0.1666061,2.86965e-05,GALAXY,0.1666061,16.91084,2.134520000000002,1.1581499999999991,0.47456999999999994,0.34009,17.7255
1237668348672082239,213.134918852195,14.7194010000561,20.49804,18.72959,17.4864,16.92293,16.52336,3090633523296495616,0.1666112,6.057464e-05,GALAXY,0.1666112,16.52336,1.7684499999999979,1.243190000000002,0.5634699999999988,0.39957000000000065,17.4864
1237674370751464041,118.522889022977,17.9721142747436,19.11167,17.90221,17.16509,16.72365,16.50501,2162998087595878400,0.1666206,1.034963e-05,GALAXY,0.1666206,16.50501,1.20946,0.7371200000000009,0.44144000000000005,0.2186400000000006,17.16509
1237661150842912901,200.154714869434,48.6072423667105,19.61306,18.42863,17.68243,17.31816,17.04004,1443457877808277504,0.1666322,1.365674e-05,GALAXY,0.1666322,17.04004,1.1844300000000025,0.7461999999999982,0.3642700000000012,0.2781199999999977,17.68243
1237658612519141519,173.740333059108,49.1589534820251,21.57849,18.73496,17.57724,17.11796,16.77307,1088817272153204736,0.1666367,3.665521e-05,GALAXY,0.1666367,16.77307,2.8435299999999977,1.1577200000000012,0.4592799999999997,0.3448899999999995,17.57724
1237661968501178417,176.539775121749,43.064827976483,20.13818,18.20878,17.00118,16.5345,16.14219,1627081547410597888,0.1666488,3.45671e-05,GALAXY,0.1666488,16.14219,1.9293999999999976,1.2075999999999993,0.4666800000000002,0.39231000000000193,17.00118
1237662263782473916,220.806698006445,8.27316838285104,20.10051,18.65853,17.65195,17.16089,16.78735,2041410528215066624,0.1666497,2.417514e-05,GALAXY,0.1666497,16.78735,1.441980000000001,1.0065799999999996,0.49106000000000094,0.37353999999999843,17.65195
1237674370751856931,119.362195729643,18.3683529056741,19.66205,18.27418,17.50964,17.11492,16.86943,2161901324696840192,0.1666519,9.773936e-06,GALAXY,0.1666519,16.86943,1.3878699999999995,0.7645400000000002,0.3947199999999995,0.2454900000000002,17.50964
1237659161734742300,233.26219176244,45.2304141720648,19.98126,18.21861,17.22654,16.78642,16.48438,1499755072542763008,0.1666524,5.529428e-05,GALAXY,0.1666524,16.48438,1.7626499999999972,0.9920700000000018,0.4401200000000003,0.3020399999999981,17.22654
1237679324464021755,16.8169343408516,-3.95240187042446,22.58063,20.70885,19.59601,19.10688,18.76239,8911569903296991232,0.1666532,5.017181e-05,GALAXY,0.1666532,18.76239,1.8717799999999976,1.112840000000002,0.4891299999999994,0.3444900000000004,19.59601
1237651754024697971,212.810743420843,2.28998145068245,22.1088,20.36177,19.17738,18.6684,18.37526,600202265457879040,0.166659,4.354157e-05,GALAXY,0.166659,18.37526,1.7470299999999988,1.1843900000000005,0.5089800000000011,0.2931399999999975,19.17738
1237658424094359639,168.347628687822,7.54608742074024,20.68631,18.82783,17.63338,17.15872,16.77014,1130577824747382784,0.1666631,4.059123e-05,GALAXY,0.1666631,16.77014,1.8584800000000001,1.1944499999999998,0.4746600000000001,0.3885799999999975,17.63338
1237657071696740516,29.1253351842661,0.710542237149823,21.61469,19.79089,18.64529,18.18236,17.89827,1693522559129118720,0.1666772,5.413558e-05,GALAXY,0.1666772,17.89827,1.8237999999999985,1.1456000000000017,0.46293000000000006,0.28408999999999907,18.64529
1237663917876248782,117.850657665117,52.0412384029342,22.5673,19.5897,18.21775,17.57726,17.09915,4142363965551562752,0.166687,2.514362e-05,GALAXY,0.166687,17.09915,2.977599999999999,1.3719500000000018,0.6404899999999998,0.47810999999999737,18.21775
1237667911660142720,167.820805218872,24.1311575648761,20.42468,18.32149,17.17593,16.71638,16.40644,2806952374558550016,0.1666963,2.262078e-05,GALAXY,0.1666963,16.40644,2.103189999999998,1.1455599999999997,0.4595500000000001,0.309940000000001,17.17593
1237663457777746887,320.105465997063,0.159743398470068,20.8171,19.74753,19.2304,18.86128,18.75556,1714921529256470528,0.1667198,7.537707e-06,GALAXY,0.1667198,18.75556,1.0695699999999988,0.5171300000000016,0.3691199999999988,0.10572000000000159,19.2304
1237668354040135887,263.229154228863,33.9552266011126,20.2227,18.0931,16.88891,16.39626,16.03964,5628631565766774784,0.1667198,2.207832e-05,GALAXY,0.1667198,16.03964,2.1296,1.2041900000000005,0.4926499999999976,0.35662000000000305,16.88891
1237662197745320064,224.371588829271,8.57276665926634,24.80926,19.05532,17.60332,17.19824,16.76053,6171194928737308672,0.1667223,2.844248e-05,GALAXY,0.1667223,16.76053,5.75394,1.4519999999999982,0.40508000000000166,0.43770999999999916,17.60332
1237662236394455197,189.050113598695,8.93771069572249,20.48012,18.6408,17.51069,16.97172,16.57304,1388292355366348800,0.1667272,6.39636e-05,GALAXY,0.1667272,16.57304,1.8393200000000007,1.1301099999999984,0.5389699999999991,0.39868000000000237,17.51069
1237664295293550731,194.56957097882,40.0016048670145,20.30338,18.67591,17.55573,17.10142,16.74031,2275574337035593728,0.1667371,2.995883e-05,GALAXY,0.1667371,16.74031,1.6274700000000024,1.1201799999999977,0.45430999999999955,0.36111000000000004,17.55573
1237650370486337689,190.076526932108,-2.57798252343613,19.3766,17.14707,16.19485,15.75132,15.42816,378387339510048768,0.1667393,2.376621e-05,GALAXY,0.1667393,15.42816,2.2295300000000005,0.9522200000000005,0.4435299999999991,0.32315999999999967,16.19485
1237662525769711735,194.077676452914,14.8684604105194,19.4314,18.34838,17.57722,17.19873,16.95333,1994076270966630400,0.1667414,1.272576e-05,GALAXY,0.1667414,16.95333,1.0830200000000012,0.7711599999999983,0.3784899999999993,0.24540000000000006,17.57722
1237662302971166845,213.239461755497,49.7454301828397,20.5831,18.56792,17.48414,16.97017,16.60737,1882594037609818112,0.1667444,3.343965e-05,GALAXY,0.1667444,16.60737,2.015180000000001,1.0837800000000009,0.5139700000000005,0.3628,17.48414
1237651539797672092,238.771342606109,56.179296495037,19.76023,18.44249,17.58303,17.17805,16.91684,697073089195829248,0.1667511,3.514053e-05,GALAXY,0.1667511,16.91684,1.3177400000000006,0.8594599999999986,0.4049800000000019,0.2612099999999984,17.58303
1237664836995777085,117.964572113292,17.3017595848842,19.89338,18.04248,16.87362,16.38441,16.05465,2162990665892390912,0.1667515,4.412674e-05,GALAXY,0.1667515,16.05465,1.8508999999999993,1.1688600000000022,0.4892099999999999,0.3297600000000003,16.87362
1237665178450460944,221.689995315342,25.9607192712361,19.88848,18.28463,17.23542,16.80821,16.48755,2411702135189170176,0.166752,4.17242e-05,GALAXY,0.166752,16.48755,1.6038500000000013,1.0492099999999986,0.4272100000000023,0.32066000000000017,17.23542
1237652616204910718,23.9738620823859,-10.2649804969268,20.4046,17.96741,16.73382,16.2415,15.91485,745350997030758400,0.1667542,2.80861e-05,GALAXY,0.1667542,15.91485,2.4371899999999975,1.2335899999999995,0.492320000000003,0.326649999999999,16.73382
1237651538720784589,227.640492644125,60.4494051899337,20.02332,18.67334,17.81199,17.39748,17.06487,687927351459211264,0.1667558,2.454404e-05,GALAXY,0.1667558,17.06487,1.3499799999999986,0.8613499999999981,0.41450999999999993,0.3326100000000025,17.81199
1237658312405680215,191.666693016697,60.0602152105223,21.09456,18.86195,17.67173,17.115,16.82449,1076534898694580224,0.1667577,4.583568e-05,GALAXY,0.1667577,16.82449,2.232610000000001,1.19022,0.5567300000000017,0.2905099999999976,17.67173
1237661812810514501,182.090993635587,12.6343004462818,20.91654,18.62438,17.40469,16.9602,16.58276,1813989179709745152,0.1667615,3.691938e-05,GALAXY,0.1667615,16.58276,2.2921600000000026,1.21969,0.4444899999999983,0.37744,17.40469
1237661210969899482,214.035810188237,45.8117715556623,23.02072,21.95353,21.56647,21.48758,21.76371,9570370059811180544,0.1667728,1.52023e-05,GALAXY,0.1667728,21.76371,1.06719,0.38706000000000174,0.07888999999999768,-0.27612999999999843,21.56647
1237664835927998683,130.766042009804,23.8871970189678,20.86105,18.68825,17.40769,16.9311,16.60816,2174157306671949824,0.16678,2.973071e-05,GALAXY,0.16678,16.60816,2.1727999999999987,1.2805600000000013,0.47658999999999807,0.3229399999999991,17.40769
1237680240908501129,348.324431551248,-8.43598081317283,20.14052,18.13727,16.91448,16.40437,16.11965,817550154516162560,0.1667842,2.87133e-05,GALAXY,0.1667842,16.11965,2.0032499999999978,1.2227899999999998,0.510110000000001,0.2847200000000001,16.91448
1237667912210776223,202.448805097693,24.4657873424286,20.62131,18.69459,17.61586,17.18558,16.87939,3000629150730971136,0.166791,2.318597e-05,GALAXY,0.166791,16.87939,1.9267199999999995,1.0787300000000002,0.4302799999999998,0.30619000000000085,17.61586
1237666406846758980,34.1319169665784,-1.02457338840756,18.85081,18.18524,17.87819,17.60275,17.6706,456002686878246912,0.1667966,9.385755e-06,GALAXY,0.1667966,17.6706,0.6655699999999989,0.30705000000000027,0.2754399999999997,-0.06784999999999997,17.87819
1237680122249675379,14.4607859711347,-7.15500918846242,24.34064,21.62204,20.34878,19.56285,19.03768,8057142984893026304,0.1667968,1.851686e-05,GALAXY,0.1667968,19.03768,2.718600000000002,1.273259999999997,0.7859300000000005,0.5251699999999992,20.34878
1237663531875369223,138.433442243546,63.3511364623211,20.58416,18.50484,17.29369,16.76015,16.42154,2012081339850844160,0.166812,3.494105e-05,GALAXY,0.166812,16.42154,2.079319999999999,1.21115,0.5335400000000021,0.3386099999999992,17.29369
1237665024912654454,205.733412359709,33.1671047846629,20.56095,18.68784,17.5752,17.1249,16.76159,2283382524614830080,0.1668164,3.361595e-05,GALAXY,0.1668164,16.76159,1.873109999999997,1.1126400000000025,0.4502999999999986,0.36330999999999847,17.5752
1237668294982434911,166.209822245184,19.9704147715128,19.8579,18.41092,17.4799,17.04093,16.74643,2801250307827329024,0.1668183,1.750279e-05,GALAXY,0.1668183,16.74643,1.44698,0.9310200000000002,0.4389700000000012,0.2944999999999993,17.4799
1237662226205507667,157.224787458017,37.5215508864061,19.37104,18.82121,18.35594,17.99957,17.90203,2221509700308985856,0.1668199,1.151589e-05,GALAXY,0.1668199,17.90203,0.54983,0.4652700000000003,0.35637000000000185,0.09753999999999863,18.35594
1237657190914654411,21.6004749873302,-0.161321815246593,20.11478,19.01681,18.47524,18.16011,17.95211,4761528654865125376,0.166821,1.088073e-05,GALAXY,0.166821,17.95211,1.0979700000000001,0.5415700000000001,0.3151299999999999,0.2079999999999984,18.47524
1237667910062899378,201.169860476717,22.9335750452625,20.33833,18.69298,17.83795,17.42257,17.19466,2986032038991128576,0.1668294,2.535789e-05,GALAXY,0.1668294,17.19466,1.6453500000000005,0.8550299999999993,0.415379999999999,0.2279100000000014,17.83795
1237671123225608385,139.349126829275,11.7249813592754,22.00031,18.99829,17.70288,17.13159,16.69744,2901500753334003712,0.1668318,4.94273e-05,GALAXY,0.1668318,16.69744,3.002019999999998,1.2954100000000004,0.5712900000000012,0.4341499999999989,17.70288
1237662697573646635,237.535660425319,25.1468434618152,20.72724,18.83761,17.61559,17.10088,16.76163,2083038036479731712,0.1668329,3.278315e-05,GALAXY,0.1668329,16.76163,1.8896299999999968,1.2220200000000006,0.5147100000000009,0.33924999999999983,17.61559
1237671991342530793,206.143809853139,-0.862378490277319,20.08266,18.5026,17.57253,17.10395,16.79759,337849169488144384,0.1668335,2.536991e-05,GALAXY,0.1668335,16.79759,1.5800599999999996,0.9300700000000006,0.46857999999999933,0.3063600000000015,17.57253
1237667736105189528,150.168858285927,19.4703209963395,19.50712,17.9574,17.06958,16.64093,16.31682,2670731949026338816,0.1668372,1.583838e-05,GALAXY,0.1668372,16.31682,1.5497200000000007,0.8878200000000014,0.42864999999999753,0.324110000000001,17.06958
1237660344997118367,115.93337401642,22.704242217964,20.73451,18.75006,17.56262,17.08828,16.7077,1043738943691974656,0.1668476,3.210618e-05,GALAXY,0.1668476,16.7077,1.984449999999999,1.1874400000000023,0.474339999999998,0.3805800000000019,17.56262
1237670359253909850,129.05753754624,14.494339456532,19.70219,17.62405,16.51742,16.05038,15.69176,2732691079307487232,0.1668529,3.985529e-05,GALAXY,0.1668529,15.69176,2.078140000000001,1.1066299999999991,0.4670400000000008,0.35862000000000016,16.51742
1237658491209384090,188.775352801762,8.84456717899155,20.39457,18.48631,17.39914,16.89667,16.54985,1388301151459371008,0.1668555,3.131743e-05,GALAXY,0.1668555,16.54985,1.908260000000002,1.0871700000000004,0.5024699999999989,0.346820000000001,17.39914
1237655371432394867,169.042189746668,62.793523789516,19.85065,18.1421,16.95945,16.4966,16.13359,872673621376526336,0.1668601,2.982993e-05,GALAXY,0.1668601,16.13359,1.7085500000000025,1.1826499999999989,0.46284999999999954,0.36300999999999917,16.95945
1237663784200962297,8.13924397991321,0.12722545191591,20.32774,19.2738,18.70409,18.44397,18.27896,1681144257106176000,0.1668615,1.202373e-05,GALAXY,0.1668615,18.27896,1.0539399999999972,0.5697100000000006,0.2601200000000006,0.16500999999999877,18.70409
1237665225698181261,193.967974933404,31.1617549140993,20.71306,18.69694,17.43293,16.92957,16.54801,2245082961659586560,0.1668616,3.812426e-05,GALAXY,0.1668616,16.54801,2.0161199999999972,1.2640100000000025,0.5033600000000007,0.3815599999999968,17.43293
1237678790276481712,15.7233108007549,26.9905199543188,23.11336,21.10229,19.86148,19.34207,18.95724,8643601878083719168,0.1668715,8.398262e-05,GALAXY,0.1668715,18.95724,2.01107,1.2408099999999997,0.5194100000000006,0.3848300000000009,19.86148
1237657770705223975,136.74077620135,46.1297769736143,18.94535,17.00233,15.78041,15.30205,14.91902,8462477118869360640,0.1668735,2.07076e-05,GALAXY,0.1668735,14.91902,1.9430200000000006,1.2219200000000008,0.47836000000000034,0.38302999999999976,15.78041
1237667211052908787,150.84701399422,25.2292090451736,21.06166,18.99298,17.81668,17.36128,17.01334,2639126486816155648,0.1668753,3.788531e-05,GALAXY,0.1668753,17.01334,2.0686800000000005,1.1762999999999977,0.4554000000000009,0.34794000000000125,17.81668
1237659120414360059,256.373798466644,25.418119934735,20.65227,18.87906,17.67768,17.17375,16.79873,1899548228676773888,0.1668893,3.309593e-05,GALAXY,0.1668893,16.79873,1.7732100000000024,1.2013800000000003,0.5039300000000004,0.37501999999999924,17.67768
1237664289395245213,193.611773797243,13.934371033413,18.91073,17.51561,16.69774,16.29577,16.02838,1994047958542215168,0.1669007,1.659872e-05,GALAXY,0.1669007,16.02838,1.3951200000000021,0.8178699999999992,0.4019699999999986,0.26739000000000246,16.69774
1237654948909940960,228.08596665597,60.0654371906265,20.4081,18.35371,17.17272,16.68797,16.33613,690283059987113984,0.1669021,2.435457e-05,GALAXY,0.1669021,16.33613,2.0543900000000015,1.1809899999999978,0.4847500000000018,0.35183999999999926,17.17272
1237655370892443850,155.680136419567,59.89151538573,21.30271,19.77212,18.61736,18.16704,17.75359,7979514984668614656,0.1669028,3.327675e-05,GALAXY,0.1669028,17.75359,1.5305900000000001,1.1547599999999996,0.4503200000000014,0.413450000000001,18.61736
1237652900755472506,17.0702901204409,-9.61642870567303,19.63423,17.97066,16.89357,16.39711,16.08213,742104689822164992,0.1669038,3.203579e-05,GALAXY,0.1669038,16.08213,1.66357,1.0770899999999983,0.496459999999999,0.31498000000000204,16.89357
1237651822177943861,228.432802407682,3.35492891201352,20.0506,18.47662,17.42439,16.96401,16.65365,665488242728003584,0.1669047,5.803568e-05,GALAXY,0.1669047,16.65365,1.5739799999999988,1.0522300000000016,0.4603800000000007,0.3103599999999993,17.42439
1237668310015213775,231.658426366944,13.3321325727766,19.66866,18.45007,17.80416,17.41212,17.26892,3115377757803014144,0.1669084,3.524332e-05,GALAXY,0.1669084,17.26892,1.218589999999999,0.6459100000000007,0.39203999999999795,0.14320000000000022,17.80416
1237662224605053028,187.068794063233,39.7490529241995,20.55856,18.4535,17.29072,16.81879,16.50072,2236068609371695104,0.1669303,3.73995e-05,GALAXY,0.1669303,16.50072,2.1050600000000017,1.162779999999998,0.4719300000000004,0.31806999999999874,17.29072
1237663918408597915,110.778476896358,42.9543880648643,20.97508,18.663,17.39572,16.8849,16.51114,2099884195932301312,0.1669332,4.022099e-05,GALAXY,0.1669332,16.51114,2.312079999999998,1.2672799999999995,0.5108200000000025,0.3737599999999972,17.39572
1237661851461157042,159.150106960312,42.2990835052395,20.77748,18.72558,17.57255,17.11948,16.78687,1532458126228350976,0.1669386,3.152357e-05,GALAXY,0.1669386,16.78687,2.0519,1.153030000000001,0.4530700000000003,0.33260999999999896,17.57255
1237665331463782500,187.182545344991,33.4240477903036,21.54495,18.69889,17.50634,17.03912,16.72067,2268713115371726848,0.1669445,3.389882e-05,GALAXY,0.1669445,16.72067,2.8460600000000014,1.1925499999999971,0.4672200000000011,0.3184500000000021,17.50634
